id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long,cos_month,day_count
976000903,2015-03-19T00:00:00Z,655000,2,2.25,135,171,109,26,2.0,0,0,3,9,2014,0,167,396,98119,47.6461,-122.362,6.123233995736766e-17,321
1068000150,2015-05-01T00:00:00Z,1999000,4,3.25,363,696,236,126,2.0,0,2,4,11,1933,0,285,696,98199,47.6448,-122.409,-0.8660254037844385,364
7230100120,2015-02-09T00:00:00Z,485000,4,2.75,252,4774,252,0,2.0,0,0,4,8,1977,0,182,4772,98059,47.4777,-122.1,0.5000000000000001,283
871000155,2014-12-11T00:00:00Z,665000,3,1.0,153,473,120,32,1.0,0,0,4,8,1953,0,133,473,98199,47.6524,-122.404,1.0,223
1442700360,2015-03-20T00:00:00Z,428000,3,2.25,241,1393,241,0,2.0,0,0,3,9,1978,0,221,1393,98038,47.3719,-122.056,6.123233995736766e-17,322
5451220200,2014-06-24T00:00:00Z,998000,4,2.25,224,947,224,0,2.0,0,0,4,9,1973,0,222,947,98040,47.5336,-122.225,-1.0,53
7147600245,2014-06-27T00:00:00Z,259500,3,1.75,153,1147,153,0,1.0,0,0,3,7,1957,0,136,999,98188,47.442,-122.282,-1.0,56
323089159,2014-10-03T00:00:00Z,332000,3,1.75,124,1218,124,0,1.0,0,0,3,7,1978,0,127,1003,98045,47.5021,-121.77,0.49999999999999933,154
3438503120,2015-03-30T00:00:00Z,275000,4,1.0,164,682,164,0,1.5,0,0,3,7,1966,0,146,682,98106,47.5393,-122.351,6.123233995736766e-17,332
1703050420,2015-03-30T00:00:00Z,651100,4,2.5,214,513,214,0,2.0,0,0,3,9,2003,0,232,535,98074,47.6299,-122.02,6.123233995736766e-17,332
3862400050,2014-05-06T00:00:00Z,465000,3,2.25,183,1030,109,73,1.0,0,0,4,8,1967,0,183,972,98155,47.7651,-122.277,-0.8660254037844385,4
254000020,2014-06-05T00:00:00Z,453500,4,1.75,185,560,120,65,1.0,0,2,3,7,1959,0,179,560,98146,47.5132,-122.389,-1.0,34
3345700165,2014-12-02T00:00:00Z,450000,3,2.25,235,2529,235,0,2.0,0,0,3,8,1987,0,200,2804,98056,47.527,-122.193,1.0,214
7852000500,2014-07-02T00:00:00Z,480000,5,2.5,200,718,200,0,2.0,0,0,3,7,1998,0,228,718,98065,47.5381,-121.872,-0.8660254037844388,61
936000055,2014-11-19T00:00:00Z,519500,3,3.0,222,1807,222,0,1.5,0,0,3,8,2008,0,143,2506,98166,47.4545,-122.336,0.8660254037844384,201
6204200560,2014-07-23T00:00:00Z,425000,3,2.0,143,744,143,0,1.0,0,0,3,7,1988,0,151,663,98011,47.7342,-122.202,-0.8660254037844388,82
7454001075,2014-06-18T00:00:00Z,240000,2,1.0,62,1014,62,0,1.0,0,0,3,6,1942,0,83,689,98146,47.5128,-122.372,-1.0,47
7522500070,2015-02-04T00:00:00Z,610000,3,1.0,167,534,96,70,1.0,0,0,3,7,1947,0,122,522,98117,47.686,-122.395,0.5000000000000001,278
5560000710,2015-03-27T00:00:00Z,210000,3,1.0,96,833,96,0,1.0,0,0,4,6,1961,0,96,785,98023,47.3283,-122.337,6.123233995736766e-17,329
4307350200,2015-05-12T00:00:00Z,347000,3,2.5,156,400,156,0,2.0,0,0,3,7,2004,0,200,388,98056,47.4802,-122.179,-0.8660254037844385,375
3179100482,2015-01-26T00:00:00Z,450000,2,2.25,96,127,96,0,2.0,0,0,3,8,2003,0,117,175,98105,47.6692,-122.279,0.8660254037844387,269
4046500320,2015-01-20T00:00:00Z,342000,3,1.75,154,1511,154,0,2.0,0,0,3,7,1990,0,141,1511,98014,47.6903,-121.915,0.8660254037844387,263
8562900180,2014-05-09T00:00:00Z,491300,3,1.75,162,1053,120,41,1.0,0,1,4,7,1987,0,214,1053,98074,47.6099,-122.058,-0.8660254037844385,7
7417100123,2015-04-23T00:00:00Z,365000,3,2.25,167,837,120,46,1.0,0,0,3,7,1975,0,181,951,98155,47.7722,-122.312,-0.4999999999999998,356
1523049115,2014-10-21T00:00:00Z,234550,3,1.0,184,1428,105,78,1.0,0,0,3,7,1946,0,107,950,98168,47.4778,-122.288,0.49999999999999933,172
7796000095,2015-01-06T00:00:00Z,1085000,3,2.75,294,3237,294,0,1.0,0,0,5,9,1957,0,364,3413,98033,47.6611,-122.169,0.8660254037844387,249
2372800145,2014-10-23T00:00:00Z,219950,2,1.0,87,835,87,0,1.0,0,0,5,7,1955,0,103,847,98022,47.2005,-121.999,0.49999999999999933,174
1982201345,2014-05-02T00:00:00Z,440000,2,1.0,74,450,74,0,1.0,0,0,4,7,1944,0,106,405,98107,47.6639,-122.364,-0.8660254037844385,0
1175000280,2014-11-07T00:00:00Z,707500,4,4.0,143,612,143,0,1.5,0,0,5,7,1907,0,170,450,98107,47.6711,-122.398,0.8660254037844384,189
2607740100,2014-10-29T00:00:00Z,470000,4,2.5,234,899,234,0,2.0,0,0,3,8,1994,0,194,941,98045,47.4848,-121.801,0.49999999999999933,180
5104540500,2014-06-24T00:00:00Z,589950,4,2.5,296,761,296,0,2.0,0,0,3,10,2006,0,315,706,98038,47.3555,-122.003,-1.0,53
6977000080,2014-07-21T00:00:00Z,560000,4,2.5,211,917,211,0,2.0,0,0,3,9,1989,0,248,908,98034,47.7099,-122.229,-0.8660254037844388,80
4449800345,2014-10-08T00:00:00Z,584000,3,2.5,166,368,166,0,2.0,0,0,3,8,1992,0,124,367,98117,47.6894,-122.391,0.49999999999999933,159
6450300605,2015-05-01T00:00:00Z,410000,3,2.0,162,236,162,0,1.0,0,0,3,7,1955,0,127,142,98133,47.7329,-122.343,-0.8660254037844385,364
290000055,2014-05-16T00:00:00Z,720000,2,1.0,187,668,157,29,1.0,0,3,4,7,1947,0,187,668,98146,47.506,-122.384,-0.8660254037844385,14
1250201165,2014-11-21T00:00:00Z,441000,5,2.5,185,334,106,78,1.0,0,0,3,6,1987,0,130,334,98144,47.5971,-122.295,0.8660254037844384,203
2545900050,2014-05-09T00:00:00Z,234950,3,1.0,126,924,126,0,1.0,0,0,3,6,1977,0,155,787,98010,47.3422,-122.053,-0.8660254037844385,7
2768301715,2015-03-11T00:00:00Z,565000,4,3.0,187,399,187,0,1.5,0,0,3,6,1900,0,119,319,98107,47.6653,-122.372,6.123233995736766e-17,313
2725069157,2014-06-13T00:00:00Z,883000,4,2.5,340,5058,340,0,2.0,0,0,3,10,1999,0,269,4613,98074,47.6211,-122.016,-1.0,42
4058200915,2014-07-21T00:00:00Z,324950,3,1.75,190,624,97,92,1.0,0,2,3,7,1939,0,221,674,98178,47.5058,-122.235,-0.8660254037844388,80
5347200165,2014-10-02T00:00:00Z,265000,3,1.0,99,445,90,9,1.0,0,0,3,6,1947,0,104,111,98126,47.5187,-122.377,0.49999999999999933,153
7677300010,2015-03-03T00:00:00Z,772500,4,1.0,159,409,159,0,1.5,0,2,3,7,1928,0,198,418,98117,47.6791,-122.402,6.123233995736766e-17,305
4396000180,2014-11-21T00:00:00Z,267500,3,1.0,101,2051,101,0,1.0,0,0,5,7,1967,0,147,1807,98038,47.3991,-121.964,0.8660254037844384,203
5422420120,2014-07-17T00:00:00Z,252000,3,2.0,131,630,131,0,2.0,0,0,3,7,1990,0,166,613,98023,47.2887,-122.351,-0.8660254037844388,76
6018500120,2015-02-20T00:00:00Z,210000,2,1.0,83,464,83,0,1.0,0,0,5,6,1930,1990,106,464,98022,47.2008,-121.995,0.5000000000000001,294
4058000010,2014-05-09T00:00:00Z,325000,4,1.5,136,6577,136,0,1.0,0,0,3,7,1976,0,168,6720,98010,47.3458,-121.948,-0.8660254037844385,7
1843200350,2014-07-22T00:00:00Z,150000,2,1.5,126,179,126,0,2.0,0,0,4,7,1978,0,126,176,98092,47.2857,-122.189,-0.8660254037844388,81
8691440220,2015-02-02T00:00:00Z,1289990,5,4.0,405,746,405,0,2.0,0,0,3,10,2015,0,331,574,98075,47.5923,-121.973,0.5000000000000001,276
2623089002,2015-04-16T00:00:00Z,446250,3,2.5,221,19910,221,0,1.5,0,0,3,9,2000,0,222,6393,98045,47.4525,-121.748,-0.4999999999999998,349
194000575,2014-10-14T00:00:00Z,455000,4,1.0,124,538,124,0,1.5,0,2,3,7,1914,0,176,538,98116,47.5658,-122.389,0.49999999999999933,165
1087700030,2014-06-19T00:00:00Z,450000,3,1.75,149,1040,149,0,1.0,0,0,3,7,1955,0,149,1040,98033,47.6641,-122.176,-1.0,48
3224059033,2014-10-07T00:00:00Z,555000,4,1.5,283,7688,153,130,1.0,0,0,3,8,1966,0,272,935,98056,47.5266,-122.189,0.49999999999999933,158
3134100116,2014-08-27T00:00:00Z,470000,5,1.75,188,1146,188,0,2.0,0,0,4,7,1942,0,232,876,98052,47.6417,-122.109,-0.5000000000000004,117
6699930260,2015-03-20T00:00:00Z,400000,4,2.5,290,486,290,0,2.0,0,0,3,8,2004,0,229,486,98038,47.3446,-122.042,6.123233995736766e-17,322
7749500250,2014-08-27T00:00:00Z,265000,5,2.25,241,750,241,0,1.5,0,0,4,8,1969,0,204,817,98092,47.2961,-122.188,-0.5000000000000004,117
7952800010,2014-05-19T00:00:00Z,475000,4,2.5,284,933,157,126,1.0,0,0,4,8,1968,0,151,770,98133,47.7387,-122.337,-0.8660254037844385,17
9510920120,2014-07-30T00:00:00Z,780000,4,2.5,291,1339,291,0,2.0,0,0,3,10,1994,0,291,1618,98075,47.5943,-122.018,-0.8660254037844388,89
7215730310,2014-07-14T00:00:00Z,726000,5,3.0,275,960,275,0,2.0,0,0,3,9,2000,0,275,960,98075,47.598,-122.019,-0.8660254037844388,73
1330300300,2015-04-15T00:00:00Z,1900000,3,3.75,292,794,292,0,2.0,0,0,3,10,2007,0,233,794,98112,47.6387,-122.284,-0.4999999999999998,348
8813400165,2014-08-19T00:00:00Z,675000,4,2.0,175,481,155,20,1.5,0,0,4,7,1940,0,167,450,98105,47.6633,-122.287,-0.5000000000000004,109
6197200021,2014-11-06T00:00:00Z,144000,3,1.0,91,631,91,0,1.0,0,0,3,6,1946,0,105,926,98058,47.4411,-122.186,0.8660254037844384,188
7214800430,2015-03-05T00:00:00Z,475000,3,3.0,235,1755,146,89,1.0,0,0,3,7,1978,0,210,1486,98072,47.754,-122.144,6.123233995736766e-17,307
8682220390,2014-07-23T00:00:00Z,750000,2,2.5,244,739,244,0,2.0,0,0,3,8,2003,0,214,670,98053,47.7106,-122.023,-0.8660254037844388,82
7202290180,2015-01-02T00:00:00Z,476000,3,2.5,133,356,133,0,2.0,0,0,3,7,2001,0,148,290,98053,47.6873,-122.043,0.8660254037844387,245
5561300750,2014-07-25T00:00:00Z,518000,4,2.25,245,3239,164,80,1.0,0,0,3,8,1977,0,232,3305,98027,47.4688,-122.009,-0.8660254037844388,84
7899800905,2015-05-03T00:00:00Z,475000,3,1.75,106,951,95,11,1.0,0,0,3,6,1918,0,117,238,98106,47.5222,-122.357,-0.8660254037844385,366
7504400290,2015-03-05T00:00:00Z,599000,5,2.5,322,1115,322,0,2.0,0,0,3,8,1978,0,206,1141,98074,47.624,-122.048,6.123233995736766e-17,307
7811210320,2014-08-01T00:00:00Z,549000,5,2.5,158,903,158,0,2.0,0,0,4,8,1974,0,210,898,98005,47.5903,-122.157,-0.5000000000000004,91
5253300320,2014-11-03T00:00:00Z,395000,4,1.75,181,949,181,0,1.0,0,0,3,7,1962,0,139,845,98133,47.7492,-122.336,0.8660254037844384,185
1624049170,2014-10-17T00:00:00Z,446800,4,2.0,223,809,117,106,1.0,0,0,3,7,1958,0,206,560,98144,47.5729,-122.302,0.49999999999999933,168
7140700690,2015-03-12T00:00:00Z,239950,3,1.75,148,454,148,0,1.0,0,0,3,6,2014,0,234,529,98042,47.383,-122.097,6.123233995736766e-17,314
3530470190,2015-05-05T00:00:00Z,220000,1,1.5,102,320,102,0,1.5,0,0,4,8,1978,0,130,423,98198,47.3829,-122.322,-0.8660254037844385,368
7203140220,2015-01-16T00:00:00Z,389700,3,2.5,159,332,159,0,2.0,0,0,3,7,2011,0,159,334,98053,47.6861,-122.013,0.8660254037844387,259
2274000026,2014-11-01T00:00:00Z,353000,3,2.5,116,80,116,0,3.0,0,0,3,8,2004,0,123,213,98115,47.6978,-122.318,0.8660254037844384,183
2619950310,2015-05-07T00:00:00Z,489500,4,3.5,253,530,185,67,2.0,0,0,3,8,2011,0,225,548,98019,47.7327,-121.965,-0.8660254037844385,370
1775800220,2015-04-02T00:00:00Z,410988,3,1.75,92,1306,92,0,1.0,0,0,4,7,1967,0,117,1173,98072,47.7417,-122.093,-0.4999999999999998,335
3753000010,2014-05-07T00:00:00Z,417250,3,2.25,149,134,149,0,3.0,0,0,3,8,2009,0,140,180,98125,47.7175,-122.284,-0.8660254037844385,5
5104520550,2014-07-01T00:00:00Z,357500,3,3.5,193,473,193,0,2.0,0,0,3,8,2004,0,193,473,98038,47.35,-122.005,-0.8660254037844388,60
6163901382,2014-05-15T00:00:00Z,400000,3,1.0,151,957,151,0,1.0,0,0,5,7,1953,0,137,791,98155,47.7548,-122.317,-0.8660254037844385,13
5476200160,2014-07-25T00:00:00Z,164808,3,1.0,116,502,116,0,1.0,0,0,3,7,1980,0,138,587,98178,47.5064,-122.265,-0.8660254037844388,84
5727500102,2015-04-26T00:00:00Z,195000,3,1.0,118,647,118,0,1.5,0,0,3,7,1949,0,118,673,98155,47.7512,-122.329,-0.4999999999999998,359
6430500182,2015-04-03T00:00:00Z,1205000,4,3.0,309,710,170,139,1.0,0,0,3,9,2008,0,111,360,98103,47.6889,-122.352,-0.4999999999999998,336
1428000970,2014-05-21T00:00:00Z,540000,3,1.75,120,5786,120,0,1.0,0,0,3,7,1983,0,171,4856,98053,47.6529,-121.979,-0.8660254037844385,19
5358300100,2014-06-19T00:00:00Z,346150,3,2.0,198,668,137,61,1.0,0,0,4,8,1966,0,192,670,98056,47.5084,-122.185,-1.0,48
7212650950,2014-07-08T00:00:00Z,336000,4,2.5,235,758,235,0,2.0,0,0,3,8,1993,0,206,744,98003,47.2634,-122.312,-0.8660254037844388,67
7853300290,2015-03-24T00:00:00Z,490000,4,2.5,238,571,238,0,2.0,0,0,3,7,2006,0,191,491,98065,47.5389,-121.89,6.123233995736766e-17,326
7215730580,2014-09-02T00:00:00Z,680000,4,3.0,292,573,292,0,2.0,0,0,3,9,2001,0,292,649,98075,47.5968,-122.017,-1.8369701987210297e-16,123
6381500090,2015-02-20T00:00:00Z,295000,4,1.0,117,724,117,0,1.5,0,0,3,7,1947,2007,152,696,98125,47.7334,-122.307,0.5000000000000001,294
1328300820,2014-08-06T00:00:00Z,329000,3,1.75,183,650,126,57,1.0,0,0,4,8,1977,0,174,668,98058,47.4442,-122.129,-0.5000000000000004,96
9310300175,2015-03-04T00:00:00Z,225000,3,1.0,138,1472,138,0,1.0,0,0,3,7,1946,0,181,1228,98133,47.7411,-122.347,6.123233995736766e-17,306
8563001070,2015-03-23T00:00:00Z,550000,4,2.0,154,1149,154,0,1.0,0,0,3,8,1966,0,169,833,98008,47.6231,-122.102,6.123233995736766e-17,325
5707500050,2014-07-18T00:00:00Z,739375,5,3.0,245,297,198,46,2.0,0,0,4,7,1906,0,143,208,98112,47.6188,-122.308,-0.8660254037844388,77
2294900010,2014-08-13T00:00:00Z,478000,3,1.75,259,3398,130,128,1.0,0,0,4,8,1970,0,176,4208,98027,47.4734,-121.999,-0.5000000000000004,103
2877100655,2014-12-08T00:00:00Z,695000,4,2.25,219,232,141,78,2.0,0,3,3,8,2001,0,168,362,98117,47.6771,-122.358,1.0,220
2770604103,2014-07-31T00:00:00Z,450000,3,2.5,142,70,97,44,2.0,0,0,3,8,2007,0,149,137,98119,47.642,-122.374,-0.8660254037844388,90
318500300,2014-09-19T00:00:00Z,650000,4,2.75,245,579,245,0,2.0,0,0,3,9,2001,0,245,547,98075,47.5788,-122.059,-1.8369701987210297e-16,140
9828701085,2014-10-03T00:00:00Z,747000,3,1.75,237,445,118,118,1.0,0,0,3,7,1911,0,150,445,98112,47.6207,-122.295,0.49999999999999933,154
5249803870,2014-09-02T00:00:00Z,530000,4,3.0,208,518,170,38,2.0,0,0,5,7,1949,0,142,445,98118,47.5598,-122.27,-1.8369701987210297e-16,123
4139450360,2014-05-14T00:00:00Z,950000,4,2.5,308,710,308,0,2.0,0,0,3,10,1995,0,308,879,98006,47.5541,-122.106,-0.8660254037844385,12
7883605900,2014-10-15T00:00:00Z,315450,3,1.75,104,696,104,0,1.5,0,0,4,7,1908,0,115,557,98108,47.5254,-122.318,0.49999999999999933,166
1189000825,2014-07-02T00:00:00Z,580000,3,2.25,176,367,111,65,1.5,0,0,3,8,1905,0,121,367,98122,47.6122,-122.298,-0.8660254037844388,61
2867300030,2014-08-01T00:00:00Z,442000,4,4.0,387,788,299,87,2.0,0,0,3,10,2007,0,405,752,98023,47.3029,-122.387,-0.5000000000000004,91
9542000075,2015-03-27T00:00:00Z,700000,3,1.75,185,1368,185,0,1.0,0,0,4,8,1958,0,243,1368,98005,47.6001,-122.178,6.123233995736766e-17,329
2025049175,2015-01-05T00:00:00Z,755000,2,2.5,126,192,126,0,2.0,0,0,3,8,1999,0,178,194,98102,47.6423,-122.329,0.8660254037844387,248
4027701284,2014-06-05T00:00:00Z,385000,3,2.25,158,1068,112,46,1.0,0,0,3,7,1978,0,167,1068,98028,47.7675,-122.267,-1.0,34
5466410030,2015-04-10T00:00:00Z,249000,3,2.0,126,565,126,0,1.0,0,0,3,7,1994,0,126,649,98042,47.3577,-122.16,-0.4999999999999998,343
1442880570,2014-08-21T00:00:00Z,505657,4,2.75,259,751,259,0,2.0,0,0,3,8,2013,0,259,571,98045,47.4834,-121.773,-0.5000000000000004,111
3625049079,2014-08-01T00:00:00Z,1350000,3,2.0,192,891,147,44,1.0,0,1,3,7,1946,0,278,1506,98039,47.616,-122.239,-0.5000000000000004,91
1951600150,2015-04-08T00:00:00Z,180000,3,1.0,149,789,149,0,1.5,0,0,3,7,1959,0,99,812,98032,47.3717,-122.297,-0.4999999999999998,341
6084200060,2015-03-13T00:00:00Z,400000,3,2.5,196,349,196,0,2.0,0,0,3,7,2006,0,207,381,98059,47.4787,-122.128,6.123233995736766e-17,315
1437580600,2015-03-31T00:00:00Z,1060000,5,4.5,384,736,384,0,2.0,0,0,3,10,2005,0,367,781,98074,47.6102,-121.993,6.123233995736766e-17,333
2922701085,2015-03-27T00:00:00Z,543000,2,1.0,99,436,99,0,1.0,0,0,5,7,1910,0,127,436,98117,47.6887,-122.368,6.123233995736766e-17,329
2475201180,2015-02-06T00:00:00Z,303000,3,2.5,144,380,144,0,2.0,0,0,3,7,1985,0,154,408,98055,47.4733,-122.189,0.5000000000000001,280
293600080,2014-06-17T00:00:00Z,280000,4,2.25,179,669,126,52,1.0,0,0,4,7,1988,0,163,669,98030,47.3783,-122.182,-1.0,46
587800130,2014-12-31T00:00:00Z,330000,3,2.5,184,928,184,0,2.0,0,0,3,7,1996,0,156,697,98198,47.383,-122.305,1.0,243
3585900495,2014-11-10T00:00:00Z,1250000,3,2.5,340,1719,235,105,1.0,0,4,3,10,1983,0,271,1858,98177,47.7588,-122.376,0.8660254037844384,192
3959400855,2014-08-20T00:00:00Z,525000,4,2.75,229,668,125,104,1.0,0,0,5,7,1940,0,139,557,98108,47.5631,-122.317,-0.5000000000000004,110
3332000715,2014-07-01T00:00:00Z,433000,4,1.5,143,469,109,34,1.0,0,0,4,7,1963,0,134,523,98118,47.5499,-122.274,-0.8660254037844388,60
5279100675,2014-10-28T00:00:00Z,313000,2,1.0,109,455,109,0,1.0,0,0,5,6,1954,0,153,661,98027,47.5321,-122.029,0.49999999999999933,179
2597460090,2015-03-16T00:00:00Z,1195000,3,2.25,285,896,196,89,2.0,0,0,3,10,1987,0,290,877,98006,47.5522,-122.144,6.123233995736766e-17,318
3325069129,2014-12-16T00:00:00Z,525000,3,2.25,195,3763,122,72,2.0,0,0,3,10,1979,0,221,3107,98074,47.6154,-122.047,1.0,228
1868903130,2015-02-12T00:00:00Z,542000,4,1.0,143,464,101,41,1.5,0,0,4,7,1922,0,147,464,98115,47.6754,-122.294,0.5000000000000001,286
1565930070,2014-09-11T00:00:00Z,299950,3,2.5,165,431,165,0,2.0,0,0,3,7,2011,0,283,357,98038,47.386,-122.047,-1.8369701987210297e-16,132
7792000140,2015-05-04T00:00:00Z,369000,4,2.5,284,2531,284,0,1.5,0,0,3,8,2008,0,163,2531,98022,47.1967,-121.966,-0.8660254037844385,367
258100040,2014-11-24T00:00:00Z,335000,3,2.0,138,821,138,0,1.0,0,0,4,7,1967,0,152,703,98177,47.7639,-122.363,0.8660254037844384,206
9831200186,2015-02-03T00:00:00Z,690000,2,2.5,184,163,165,19,3.0,0,0,3,9,2005,0,181,133,98102,47.6264,-122.323,0.5000000000000001,277
6141600140,2014-09-04T00:00:00Z,565000,5,3.5,250,1084,181,69,1.5,0,2,4,6,1948,0,200,753,98133,47.7172,-122.349,-1.8369701987210297e-16,125
7203220370,2015-03-20T00:00:00Z,963990,4,3.5,363,591,363,0,2.0,0,0,3,9,2014,0,355,604,98053,47.6844,-122.016,6.123233995736766e-17,322
2592400250,2015-01-07T00:00:00Z,445000,4,2.25,197,668,197,0,2.0,0,0,3,7,1972,0,184,668,98034,47.7152,-122.168,0.8660254037844387,250
3293700221,2014-10-21T00:00:00Z,280000,3,1.0,117,711,117,0,1.0,0,0,3,6,1947,0,184,730,98133,47.7476,-122.35,0.49999999999999933,172
1423089162,2014-10-31T00:00:00Z,415900,3,2.5,155,2109,121,33,1.0,0,0,3,7,1988,0,140,1562,98045,47.4708,-121.756,0.49999999999999933,182
421000465,2014-06-17T00:00:00Z,269500,2,1.5,137,675,87,50,1.0,0,0,4,6,1978,0,101,623,98056,47.4942,-122.166,-1.0,46
7618700112,2015-02-10T00:00:00Z,634000,3,1.75,238,1207,238,0,2.0,0,0,4,7,1962,0,238,791,98177,47.7705,-122.371,0.5000000000000001,284
1186000125,2014-05-09T00:00:00Z,742500,4,2.75,287,350,185,102,2.0,0,0,3,8,1919,1996,197,350,98122,47.6158,-122.291,-0.8660254037844385,7
1442880260,2014-09-09T00:00:00Z,456000,3,2.5,197,483,197,0,2.0,0,0,3,8,2013,0,209,507,98045,47.4832,-121.774,-1.8369701987210297e-16,130
1689401230,2014-06-25T00:00:00Z,1355000,3,1.5,248,443,174,74,2.0,0,2,5,8,1913,0,211,552,98109,47.6333,-122.347,-1.0,54
2395710010,2014-06-05T00:00:00Z,376000,4,2.75,224,536,224,0,2.0,0,0,3,8,2005,0,224,575,98038,47.3772,-122.029,-1.0,34
224069094,2014-09-11T00:00:00Z,530000,3,2.25,196,3764,196,0,1.0,0,0,3,8,1967,0,230,1253,98075,47.5896,-122.009,-1.8369701987210297e-16,132
1025049174,2014-05-15T00:00:00Z,1255000,4,2.5,297,700,297,0,2.0,0,0,3,9,2006,0,153,636,98105,47.666,-122.276,-0.8660254037844385,13
3123049230,2015-04-20T00:00:00Z,638500,4,1.75,164,1157,164,0,1.0,0,2,4,8,1962,0,214,1375,98166,47.4355,-122.338,-0.4999999999999998,353
9407001330,2014-12-02T00:00:00Z,355000,3,1.75,220,905,118,101,1.0,0,0,4,7,1979,0,114,908,98045,47.4459,-121.773,1.0,214
1545800205,2014-06-13T00:00:00Z,324900,4,2.5,174,739,174,0,2.0,0,0,3,7,2000,0,145,704,98038,47.3642,-122.052,-1.0,42
1397300055,2014-05-20T00:00:00Z,268500,2,1.0,73,782,73,0,1.0,0,0,4,6,1953,0,136,782,98133,47.7511,-122.352,-0.8660254037844385,18
6145601890,2014-08-19T00:00:00Z,415000,5,1.75,182,348,91,91,1.0,0,0,3,7,1965,0,130,357,98133,47.7027,-122.349,-0.5000000000000004,109
3047700045,2014-07-17T00:00:00Z,525000,3,2.25,196,264,196,0,3.0,0,0,3,8,2001,0,124,464,98103,47.6915,-122.339,-0.8660254037844388,76
4113800500,2015-02-12T00:00:00Z,572500,3,2.5,231,705,231,0,2.0,0,0,3,9,1991,0,232,964,98056,47.5355,-122.179,0.5000000000000001,286
7806210190,2014-12-22T00:00:00Z,239000,4,1.75,139,1166,92,46,1.0,0,0,4,7,1977,0,157,837,98002,47.2918,-122.197,1.0,234
2131200065,2014-12-11T00:00:00Z,265800,3,1.75,135,683,135,0,1.0,0,0,3,6,1982,0,135,697,98019,47.7436,-121.979,1.0,223
5249801411,2014-10-10T00:00:00Z,725000,5,3.75,312,557,245,66,2.0,0,0,3,8,1963,1999,179,557,98118,47.558,-122.277,0.49999999999999933,161
1525059160,2014-07-31T00:00:00Z,1225000,4,2.75,316,8862,316,0,1.5,0,0,4,10,1962,0,345,3284,98005,47.6547,-122.158,-0.8660254037844388,90
5379805260,2015-03-26T00:00:00Z,400200,4,3.5,209,2810,209,0,2.0,0,0,3,7,2013,0,117,1518,98188,47.4493,-122.281,6.123233995736766e-17,328
3613600150,2015-01-05T00:00:00Z,300523,3,2.5,220,635,220,0,2.0,0,0,3,9,1987,0,147,408,98119,47.6503,-122.366,0.8660254037844387,248
705700390,2014-09-03T00:00:00Z,328000,3,2.25,187,778,187,0,2.0,0,0,3,7,1994,0,187,746,98038,47.3828,-122.023,-1.8369701987210297e-16,124
3905040780,2014-09-24T00:00:00Z,520000,4,3.0,203,472,203,0,2.0,0,0,4,8,1992,0,197,477,98029,47.5693,-122.002,-1.8369701987210297e-16,145
3797001895,2015-04-22T00:00:00Z,481000,3,1.75,144,278,71,73,1.0,0,0,4,6,1918,0,129,278,98103,47.6846,-122.345,-0.4999999999999998,355
7955030010,2014-10-10T00:00:00Z,318000,3,1.0,116,1861,116,0,1.0,0,0,3,7,1970,0,152,1843,98072,47.7514,-122.108,0.49999999999999933,161
4305600250,2014-10-27T00:00:00Z,540000,4,2.5,278,508,278,0,2.0,0,0,3,8,2013,0,253,508,98059,47.4797,-122.126,0.49999999999999933,178
2316800100,2014-11-05T00:00:00Z,525000,3,2.5,277,624,277,0,2.0,0,0,3,9,2003,0,259,624,98059,47.4928,-122.142,0.8660254037844384,187
1839500065,2014-08-05T00:00:00Z,279000,3,1.0,130,877,98,31,1.0,0,0,4,7,1955,0,130,753,98056,47.5051,-122.194,-0.5000000000000004,95
5255000110,2014-10-07T00:00:00Z,460000,3,1.75,237,780,183,54,1.0,0,0,3,7,1959,0,183,780,98011,47.7668,-122.197,0.49999999999999933,158
1761300650,2014-10-06T00:00:00Z,295000,4,2.0,158,818,95,63,1.0,0,0,5,7,1975,0,158,675,98031,47.395,-122.174,0.49999999999999933,157
2493200235,2015-03-11T00:00:00Z,370000,2,1.0,78,577,69,9,1.0,0,0,3,6,1916,0,174,510,98136,47.5282,-122.384,6.123233995736766e-17,313
3375300360,2014-07-01T00:00:00Z,217500,3,1.75,130,886,130,0,1.0,0,0,4,7,1984,0,154,794,98003,47.3179,-122.331,-0.8660254037844388,60
3023039231,2014-07-14T00:00:00Z,650000,1,1.0,85,8498,85,0,1.5,0,0,3,6,1996,2002,162,8498,98070,47.448,-122.472,-0.8660254037844388,73
7883603965,2015-02-12T00:00:00Z,315000,4,2.0,112,394,112,0,1.0,0,0,4,7,1941,0,112,557,98108,47.5275,-122.321,0.5000000000000001,286
5680000750,2014-07-30T00:00:00Z,385000,3,3.5,176,446,144,31,2.0,0,0,3,8,1999,0,126,445,98108,47.5686,-122.315,-0.8660254037844388,89
9521100280,2014-06-12T00:00:00Z,480000,3,2.5,116,102,116,0,3.0,0,2,3,8,2005,0,116,110,98103,47.6619,-122.352,-1.0,41
